#chrom	chromStart	chromEnd	start	end	gene	plusminus65bpexonlength	exonlength	averagemappabilityl1000m0	exonbelow1mappabilityl1000m01yes0no	positionsbelow1mappabilityl1000m0	percpositionsbelow1mappabilityl1000m0	maxcontigousbasesmappabilityl1000m0
chrX	52241062	52241318	52241127	52241253	XAGE1B	257	127	0.2	True	257	1	257
chrX	52241062	52241318	52241127	52241253	XAGE1C	257	127	0.2	True	257	1	257
chrX	52241062	52241318	52241127	52241253	XAGE1D	257	127	0.2	True	257	1	257
chrX	52241062	52241318	52241127	52241253	XAGE1E	257	127	0.2	True	257	1	257
chrX	52243779	52243931	52243844	52243866	XAGE1A	153	23	0.5	True	153	1	153
chrX	52243779	52243931	52243844	52243866	XAGE1B	153	23	0.5	True	153	1	153
chrX	52243779	52243931	52243844	52243866	XAGE1C	153	23	0.5	True	153	1	153
chrX	52243779	52243931	52243844	52243866	XAGE1D	153	23	0.5	True	153	1	153
chrX	52243779	52243931	52243844	52243866	XAGE1E	153	23	0.5	True	153	1	153
chrX	52257855	52258111	52257920	52258046	XAGE1A	257	127	0.2	True	257	1	257
chrX	52257855	52258111	52257920	52258046	XAGE1B	257	127	0.2	True	257	1	257
chrX	52257855	52258111	52257920	52258046	XAGE1C	257	127	0.2	True	257	1	257
chrX	52257855	52258111	52257920	52258046	XAGE1D	257	127	0.2	True	257	1	257
chrX	52257855	52258111	52257920	52258046	XAGE1E	257	127	0.2	True	257	1	257
chrX	52258493	52258734	52258558	52258669	XAGE1A	242	112	0.2	True	242	1	242
chrX	52258493	52258734	52258558	52258669	XAGE1B	242	112	0.2	True	242	1	242
chrX	52258493	52258734	52258558	52258669	XAGE1C	242	112	0.2	True	242	1	242
chrX	52258493	52258734	52258558	52258669	XAGE1D	242	112	0.2	True	242	1	242
chrX	52258493	52258734	52258558	52258669	XAGE1E	242	112	0.2	True	242	1	242
chrX	52380375	52380527	52380440	52380462	XAGE2	153	23	0.5	True	153	1	153
chrX	52380375	52380527	52380440	52380462	XAGE2B	153	23	0.5	True	153	1	153
chrX	52383297	52383552	52383362	52383487	XAGE2	256	126	0.5	True	256	1	256
chrX	52383297	52383552	52383362	52383487	XAGE2B	256	126	0.5	True	256	1	256
chrX	52385294	52385529	52385359	52385464	XAGE2	236	106	0.5	True	236	1	236
chrX	52385294	52385529	52385359	52385464	XAGE2B	236	106	0.5	True	236	1	236
chrX	52385871	52386081	52385936	52386016	XAGE2	211	81	0.5	True	211	1	211
chrX	52385871	52386081	52385936	52386016	XAGE2B	211	81	0.5	True	211	1	211
chrX	52513390	52513631	52513455	52513566	XAGE1A	242	112	0.2	True	242	1	242
chrX	52513390	52513631	52513455	52513566	XAGE1B	242	112	0.2	True	242	1	242
chrX	52513390	52513631	52513455	52513566	XAGE1C	242	112	0.2	True	242	1	242
chrX	52513390	52513631	52513455	52513566	XAGE1D	242	112	0.2	True	242	1	242
chrX	52513390	52513631	52513455	52513566	XAGE1E	242	112	0.2	True	242	1	242
chrX	52514013	52514269	52514078	52514204	XAGE1A	257	127	0.2	True	257	1	257
chrX	52514013	52514269	52514078	52514204	XAGE1B	257	127	0.2	True	257	1	257
chrX	52514013	52514269	52514078	52514204	XAGE1C	257	127	0.2	True	257	1	257
chrX	52514013	52514269	52514078	52514204	XAGE1D	257	127	0.2	True	257	1	257
chrX	52514013	52514269	52514078	52514204	XAGE1E	257	127	0.2	True	257	1	257
chrX	52528182	52528334	52528247	52528269	XAGE1A	153	23	0.25	True	153	1	153
chrX	52528182	52528334	52528247	52528269	XAGE1B	153	23	0.25	True	153	1	153
chrX	52528182	52528334	52528247	52528269	XAGE1C	153	23	0.25	True	153	1	153
chrX	52528182	52528334	52528247	52528269	XAGE1D	153	23	0.25	True	153	1	153
chrX	52528182	52528334	52528247	52528269	XAGE1E	153	23	0.25	True	153	1	153
chrX	52530795	52531051	52530860	52530986	XAGE1A	257	127	0.2	True	257	1	257
chrX	52530795	52531051	52530860	52530986	XAGE1B	257	127	0.2	True	257	1	257
chrX	52530795	52531051	52530860	52530986	XAGE1C	257	127	0.2	True	257	1	257
chrX	52530795	52531051	52530860	52530986	XAGE1D	257	127	0.2	True	257	1	257
chrX	52530795	52531051	52530860	52530986	XAGE1E	257	127	0.2	True	257	1	257
chrX	52531433	52531674	52531498	52531609	XAGE1A	242	112	0.2	True	242	1	242
chrX	52531433	52531674	52531498	52531609	XAGE1B	242	112	0.2	True	242	1	242
chrX	52531433	52531674	52531498	52531609	XAGE1C	242	112	0.2	True	242	1	242
chrX	52531433	52531674	52531498	52531609	XAGE1D	242	112	0.2	True	242	1	242
chrX	52531433	52531674	52531498	52531609	XAGE1E	242	112	0.2	True	242	1	242
chrX	52541076	52541228	52541141	52541163	XAGE1A	153	23	0.25	True	153	1	153
chrX	52541076	52541228	52541141	52541163	XAGE1B	153	23	0.25	True	153	1	153
chrX	52541076	52541228	52541141	52541163	XAGE1C	153	23	0.25	True	153	1	153
chrX	52541076	52541228	52541141	52541163	XAGE1D	153	23	0.25	True	153	1	153
chrX	52541076	52541228	52541141	52541163	XAGE1E	153	23	0.25	True	153	1	153
chrX	52543689	52543945	52543754	52543880	XAGE1A	257	127	0.2	True	257	1	257
chrX	52543689	52543945	52543754	52543880	XAGE1B	257	127	0.2	True	257	1	257
chrX	52543689	52543945	52543754	52543880	XAGE1C	257	127	0.2	True	257	1	257
chrX	52543689	52543945	52543754	52543880	XAGE1D	257	127	0.2	True	257	1	257
chrX	52543689	52543945	52543754	52543880	XAGE1E	257	127	0.2	True	257	1	257
chrX	52544327	52544568	52544392	52544503	XAGE1A	242	112	0.2	True	242	1	242
chrX	52544327	52544568	52544392	52544503	XAGE1B	242	112	0.2	True	242	1	242
chrX	52544327	52544568	52544392	52544503	XAGE1C	242	112	0.2	True	242	1	242
chrX	52544327	52544568	52544392	52544503	XAGE1D	242	112	0.2	True	242	1	242
chrX	52544327	52544568	52544392	52544503	XAGE1E	242	112	0.2	True	242	1	242
chrX	52726973	52727203	52727038	52727138	SSX2	231	101	0.5	True	231	1	231
chrX	52726973	52727203	52727038	52727138	SSX2B	231	101	0.5	True	231	1	231
chrX	52727771	52728046	52727836	52727981	SSX2	276	146	0.5	True	276	1	276
chrX	52727771	52728046	52727836	52727981	SSX2B	276	146	0.5	True	276	1	276
chrX	52731566	52731745	52731631	52731680	SSX2	180	50	0.5	True	180	1	180
chrX	52731566	52731745	52731631	52731680	SSX2B	180	50	0.5	True	180	1	180
chrX	52733482	52733707	52733547	52733642	SSX2	226	96	0.5	True	226	1	226
chrX	52733482	52733707	52733547	52733642	SSX2B	226	96	0.5	True	226	1	226
chrX	52734113	52734357	52734178	52734292	SSX2	245	115	0.5	True	245	1	245
chrX	52734113	52734357	52734178	52734292	SSX2B	245	115	0.5	True	245	1	245
chrX	52734666	52734864	52734731	52734799	SSX2	199	69	0.5	True	199	1	199
chrX	52734666	52734864	52734731	52734799	SSX2B	199	69	0.5	True	199	1	199
chrX	52781693	52781891	52781758	52781826	SSX2	199	69	0.5	True	199	1	199
chrX	52781693	52781891	52781758	52781826	SSX2B	199	69	0.5	True	199	1	199
chrX	52782200	52782444	52782265	52782379	SSX2	245	115	0.5	True	245	1	245
chrX	52782200	52782444	52782265	52782379	SSX2B	245	115	0.5	True	245	1	245
chrX	52782850	52783075	52782915	52783010	SSX2	226	96	0.5	True	226	1	226
chrX	52782850	52783075	52782915	52783010	SSX2B	226	96	0.5	True	226	1	226
chrX	52784812	52784991	52784877	52784926	SSX2	180	50	0.5	True	180	1	180
chrX	52784812	52784991	52784877	52784926	SSX2B	180	50	0.5	True	180	1	180
chrX	52786866	52787131	52786931	52787066	SSX2	266	136	0.5	True	266	1	266
chrX	52786866	52787131	52786931	52787066	SSX2B	266	136	0.5	True	266	1	266
chrX	52788513	52788788	52788578	52788723	SSX2	276	146	0.5	True	276	1	276
chrX	52788513	52788788	52788578	52788723	SSX2B	276	146	0.5	True	276	1	276
chrX	52789356	52789586	52789421	52789521	SSX2	231	101	0.768398268398	True	107	0.463203463203	107
chrX	52789356	52789586	52789421	52789521	SSX2B	231	101	0.768398268398	True	107	0.463203463203	107
chrX	52936188	52936959	52936253	52936894	FAM156A	772	642	0.5	True	772	1	772
chrX	52936188	52936959	52936253	52936894	FAM156B	772	642	0.5	True	772	1	772
chrX	52977090	52977861	52977155	52977796	FAM156A	772	642	0.944300518135	True	86	0.111398963731	86
chrX	52977090	52977861	52977155	52977796	FAM156B	772	642	0.944300518135	True	86	0.111398963731	86
chrX	55105150	55105296	55105215	55105231	PAGE2B	147	17	0.758503401361	True	71	0.482993197279	71
chrX	55119083	55119229	55119148	55119164	PAGE2	147	17	0.758503401361	True	71	0.482993197279	71
chrX	70934437	70934607	70934502	70934542	CXorf49	171	41	0.5	True	171	1	171
chrX	70934437	70934607	70934502	70934542	CXorf49B	171	41	0.5	True	171	1	171
chrX	70935032	70935207	70935097	70935142	CXorf49	176	46	0.5	True	176	1	176
chrX	70935032	70935207	70935097	70935142	CXorf49B	176	46	0.5	True	176	1	176
chrX	70935360	70935566	70935425	70935501	CXorf49	207	77	0.5	True	207	1	207
chrX	70935360	70935566	70935425	70935501	CXorf49B	207	77	0.5	True	207	1	207
chrX	70935980	70936266	70936045	70936201	CXorf49	287	157	0.5	True	287	1	287
chrX	70935980	70936266	70936045	70936201	CXorf49B	287	157	0.5	True	287	1	287
chrX	70936713	70938066	70936778	70938001	CXorf49	1354	1224	0.5	True	1354	1	1354
chrX	70936713	70938066	70936778	70938001	CXorf49B	1354	1224	0.5	True	1354	1	1354
chrX	70983209	70984562	70983274	70984497	CXorf49	1354	1224	0.5	True	1354	1	1354
chrX	70983209	70984562	70983274	70984497	CXorf49B	1354	1224	0.5	True	1354	1	1354
chrX	70985009	70985295	70985074	70985230	CXorf49	287	157	0.5	True	287	1	287
chrX	70985009	70985295	70985074	70985230	CXorf49B	287	157	0.5	True	287	1	287
chrX	70985709	70985915	70985774	70985850	CXorf49	207	77	0.5	True	207	1	207
chrX	70985709	70985915	70985774	70985850	CXorf49B	207	77	0.5	True	207	1	207
chrX	70986068	70986243	70986133	70986178	CXorf49	176	46	0.5	True	176	1	176
chrX	70986068	70986243	70986133	70986178	CXorf49B	176	46	0.5	True	176	1	176
chrX	70986668	70986838	70986733	70986773	CXorf49	171	41	0.5	True	171	1	171
chrX	70986668	70986838	70986733	70986773	CXorf49B	171	41	0.5	True	171	1	171
chrX	72066654	72066844	72066719	72066779	DMRTC1	191	61	0.5	True	191	1	191
chrX	72066654	72066844	72066719	72066779	DMRTC1B	191	61	0.5	True	191	1	191
chrX	72066899	72067176	72066964	72067111	DMRTC1	278	148	0.780575539568	True	122	0.438848920863	122
chrX	72066899	72067176	72066964	72067111	DMRTC1B	278	148	0.780575539568	True	122	0.438848920863	122
chrX	72068032	72068274	72068097	72068209	DMRTC1	243	113	0.508230452675	True	239	0.98353909465	239
chrX	72068032	72068274	72068097	72068209	DMRTC1B	243	113	0.508230452675	True	239	0.98353909465	239
chrX	101476494	101476719	101476559	101476654	TCP11X2	226	96	0.5	True	226	1	226
chrX	101478310	101478576	101478375	101478511	TCP11X2	267	137	0.631086142322	True	197	0.737827715356	197
chrX	101481294	101481656	101481359	101481591	TCP11X2	363	233	0.5	True	363	1	363
chrX	101572271	101572551	101572336	101572486	NXF2	281	151	0.921708185053	True	44	0.156583629893	44
chrX	101572271	101572551	101572336	101572486	NXF2B	281	151	0.921708185053	True	44	0.156583629893	44
chrX	101573367	101573566	101573432	101573501	NXF2	200	70	0.875	True	50	0.25	50
chrX	101573367	101573566	101573432	101573501	NXF2B	200	70	0.875	True	50	0.25	50
chrX	101576633	101576870	101576698	101576805	NXF2	238	108	0.925438596491	True	34	0.149122807018	34
chrX	101576633	101576870	101576698	101576805	NXF2B	238	108	0.925438596491	True	34	0.149122807018	34
chrX	101576861	101577049	101576926	101576984	NXF2	189	59	0.5	True	189	1	189
chrX	101576861	101577049	101576926	101576984	NXF2B	189	59	0.5	True	189	1	189
chrX	101577058	101577303	101577123	101577238	NXF2	246	116	0.5	True	211	1	211
chrX	101577058	101577303	101577123	101577238	NXF2B	246	116	0.5	True	211	1	211
chrX	101577269	101577441	101577334	101577376	NXF2	173	43	0.5	True	173	1	173
chrX	101577269	101577441	101577334	101577376	NXF2B	173	43	0.5	True	173	1	173
chrX	101577912	101578114	101577977	101578049	NXF2	203	73	0.5	True	203	1	203
chrX	101577912	101578114	101577977	101578049	NXF2B	203	73	0.5	True	203	1	203
chrX	101581319	101581493	101581384	101581428	NXF2	175	45	0.88	True	42	0.24	42
chrX	101581319	101581493	101581384	101581428	NXF2B	175	45	0.88	True	42	0.24	42
chrX	101615457	101615631	101615522	101615566	NXF2	175	45	0.757142857143	True	85	0.485714285714	85
chrX	101615457	101615631	101615522	101615566	NXF2B	175	45	0.757142857143	True	85	0.485714285714	85
chrX	101615648	101615838	101615713	101615773	NXF2	191	61	0.5	True	191	1	191
chrX	101615648	101615838	101615713	101615773	NXF2B	191	61	0.5	True	191	1	191
chrX	101618119	101618431	101618184	101618366	NXF2	313	183	0.5	True	313	1	313
chrX	101618119	101618431	101618184	101618366	NXF2B	313	183	0.5	True	313	1	313
chrX	101618836	101619038	101618901	101618973	NXF2	203	73	0.5	True	203	1	203
chrX	101618836	101619038	101618901	101618973	NXF2B	203	73	0.5	True	203	1	203
chrX	101620910	101621076	101620975	101621011	NXF2	167	37	0.799401197605	True	67	0.40119760479	67
chrX	101620910	101621076	101620975	101621011	NXF2B	167	37	0.799401197605	True	67	0.40119760479	67
chrX	101623643	101623853	101623708	101623788	NXF2	211	81	0.816326530612	True	72	0.367346938776	72
chrX	101623643	101623853	101623708	101623788	NXF2B	211	81	0.816326530612	True	72	0.367346938776	72
chrX	101624819	101625138	101624884	101625073	NXF2	320	190	0.5	True	320	1	320
chrX	101624819	101625138	101624884	101625073	NXF2B	320	190	0.5	True	320	1	320
chrX	101634850	101635022	101634915	101634957	NXF2	173	43	0.5	True	173	1	173
chrX	101634850	101635022	101634915	101634957	NXF2B	173	43	0.5	True	173	1	173
chrX	101717701	101718012	101717766	101717947	TCP11X2	312	182	0.5	True	280	1	280
chrX	101717981	101718331	101718046	101718266	TCP11X2	351	221	0.732193732194	True	188	0.535612535613	188
chrX	101719351	101719671	101719416	101719606	TCP11X2	321	191	0.5	True	321	1	321
chrX	101720305	101720530	101720370	101720465	TCP11X2	226	96	0.911504424779	True	40	0.176991150442	40
chrX	119210777	119211318	119210842	119211253	RHOXF2	542	412	0.876383763838	True	134	0.247232472325	134
chrX	119210777	119211318	119210842	119211253	RHOXF2B	542	412	0.876383763838	True	134	0.247232472325	134
chrX	119297299	119297758	119297364	119297693	RHOXF2	460	330	0.5	True	460	1	460
chrX	119297299	119297758	119297364	119297693	RHOXF2B	460	330	0.5	True	460	1	460
chrX	120008685	120009589	120008750	120009524	CT47B1	905	775	0.891160220994	True	197	0.217679558011	197
chrX	120012589	120012843	120012654	120012778	CT47A1	255	125	0	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A10	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A11	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A12	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A2	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A3	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A4	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A5	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A8	255	125	0.194379141176	True	255	1	255
chrX	120064078	120064332	120064143	120064267	CT47A9	255	125	0.194379141176	True	255	1	255
chrX	120065090	120065961	120065155	120065896	CT47A1	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A10	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A11	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A12	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A2	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A3	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A4	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A5	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A8	872	742	0.0973841146789	True	872	1	872
chrX	120065090	120065961	120065155	120065896	CT47A9	872	742	0.0973841146789	True	872	1	872
chrX	120068939	120069193	120069004	120069128	CT47A1	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A10	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A11	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A12	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A2	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A3	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A4	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A5	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A6	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A8	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120068939	120069193	120069004	120069128	CT47A9	255	125	0.859477180392	True	43	0.16862745098	43
chrX	120069951	120070822	120070016	120070757	CT47A1	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A10	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A11	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A12	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A2	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A3	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A4	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A5	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A6	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A8	872	742	0.105632619266	True	872	1	872
chrX	120069951	120070822	120070016	120070757	CT47A9	872	742	0.105632619266	True	872	1	872
chrX	120073800	120074054	120073865	120073989	CT47A1	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A10	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A11	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A12	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A2	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A3	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A4	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A5	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A6	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A8	255	125	0.194379141176	True	255	1	255
chrX	120073800	120074054	120073865	120073989	CT47A9	255	125	0.194379141176	True	255	1	255
chrX	120074812	120075683	120074877	120075618	CT47A1	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A10	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A11	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A12	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A2	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A3	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A4	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A5	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A6	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A8	872	742	0.105632619266	True	872	1	872
chrX	120074812	120075683	120074877	120075618	CT47A9	872	742	0.105632619266	True	872	1	872
chrX	120078660	120078914	120078725	120078849	CT47A1	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A10	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A11	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A12	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A2	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A3	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A4	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A5	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A6	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A8	255	125	0.194379141176	True	255	1	255
chrX	120078660	120078914	120078725	120078849	CT47A9	255	125	0.194379141176	True	255	1	255
chrX	120079672	120080543	120079737	120080478	CT47A1	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A10	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A11	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A12	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A2	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A3	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A4	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A5	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A6	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A8	872	742	0.105632619266	True	872	1	872
chrX	120079672	120080543	120079737	120080478	CT47A9	872	742	0.105632619266	True	872	1	872
chrX	120083521	120083775	120083586	120083710	CT47A1	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A10	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A11	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A12	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A2	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A3	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A4	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A5	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A6	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A8	255	125	0.194379141176	True	255	1	255
chrX	120083521	120083775	120083586	120083710	CT47A9	255	125	0.194379141176	True	255	1	255
chrX	120084533	120085404	120084598	120085339	CT47A1	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A10	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A11	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A12	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A2	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A3	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A4	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A5	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A6	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A8	872	742	0.105632619266	True	872	1	872
chrX	120084533	120085404	120084598	120085339	CT47A9	872	742	0.105632619266	True	872	1	872
chrX	120088381	120088635	120088446	120088570	CT47A7	255	125	0.194379141176	True	255	1	255
chrX	120089393	120090264	120089458	120090199	CT47A7	872	742	0.887041284404	True	197	0.225917431193	197
chrX	120093264	120093518	120093329	120093453	CT47A1	255	125	0.733986956863	True	121	0.474509803922	121
chrX	120093264	120093518	120093329	120093453	CT47A6	255	125	0.733986956863	True	121	0.474509803922	121
chrX	120094276	120095147	120094341	120095082	CT47A6	872	742	0.210465864679	True	763	0.875	763
chrX	120098125	120098379	120098190	120098314	CT47A10	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A11	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A12	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A2	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A3	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A4	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A5	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A6	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A8	255	125	0.216535976471	True	255	1	255
chrX	120098125	120098379	120098190	120098314	CT47A9	255	125	0.216535976471	True	255	1	255
chrX	120099137	120100008	120099202	120099943	CT47A1	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A10	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A11	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A12	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A2	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A3	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A4	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A5	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A6	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A8	872	742	0.0973841146789	True	872	1	872
chrX	120099137	120100008	120099202	120099943	CT47A9	872	742	0.0973841146789	True	872	1	872
chrX	120102985	120103239	120103050	120103174	CT47A1	255	125	0.216535976471	True	255	1	255
chrX	120102985	120103239	120103050	120103174	CT47A10	255	125	0.216535976471	True	255	1	255
chrX	120102985	120103239	120103050	120103174	CT47A11	255	125	0.216535976471	True	255	1	255
chrX	120102985	120103239	120103050	120103174	CT47A12	255	125	0.216535976471	True	255	1	255
chrX	120102985	120103239	120103050	120103174	CT47A2	255	125	0.216535976471	True	255	1	255
chrX	120102985	120103239	120103050	120103174	CT47A3	255	125	0.216535976471	True	255	1	255
chrX	120102985	120103239	120103050	120103174	CT47A4	255	125	0.216535976471	True	255	1	255
